"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"2113","Brandin Cooks","HST","WR","1","2021","1","5","NE","5","17.2","3","23","7.4","7.67","4.60","23.0","60.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2114","Samaje Perine","CIN","RB","1","2021","1","7","BLT","1","2.6","1","23","5.5","23.00","23.00","23.0","100.0","0","0.0","0","0","0","14.5","14.5","14.5","13.5"
"2115","Joe Mixon","CIN","RB","1","2021","1","1","MIN","4","14.8","4","23","8.8","5.75","5.75","23.0","100.0","0","0.0","0","0","0","25.0","25.0","25.0","21.0"
"2116","Amon-Ra St. Brown","DET","WR","1","2021","1","1","SF","3","5.3","2","23","6.8","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2117","Devonta Freeman","BLT","RB","1","2021","1","10","MIA","4","9.3","3","23","9.7","7.67","5.75","23.0","75.0","0","0.0","1","1","0","8.8","8.8","8.8","5.8"
"2118","Kendall Hinton","DEN","WR","1","2021","1","17","LAC","5","17.9","2","23","9.3","11.50","4.60","23.0","40.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2119","Byron Pringle","KC","WR","1","2021","1","4","PHI","2","6.7","2","23","8.3","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2120","Travis Kelce","KC","TE","1","2021","1","4","PHI","6","20.0","4","23","8.3","5.75","3.83","23.0","66.7","0","0.0","1","1","0","6.3","6.3","6.3","2.3"
"2121","Pharaoh Brown","HST","TE","1","2021","1","13","IND","5","18.5","4","23","24.5","5.75","4.60","23.0","80.0","0","0.0","0","0","1","5.3","5.3","5.3","1.3"
"2122","Danny Amendola","HST","WR","1","2021","1","12","NYJ","5","19.2","3","23","14.6","7.67","4.60","23.0","60.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2123","DeeJay Dallas","SEA","RB","1","2021","1","16","CHI","4","14.8","4","23","12.7","5.75","5.75","23.0","100.0","0","0.0","0","1","0","7.8","7.8","7.8","3.8"
"2124","Darius Slayton","NYG","WR","1","2021","1","15","DAL","3","8.3","2","23","12.7","11.50","7.67","23.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2125","Marquise Goodwin","CHI","WR","1","2021","1","16","SEA","2","5.7","2","23","9.2","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2126","Tommy Tremble","CAR","TE","1","2021","1","14","ATL","2","5.7","2","23","9.1","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2127","Jonathan Ward","ARZ","RB","1","2021","1","17","DAL","1","2.6","1","23","8.0","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.6","3.6","3.6","2.6"
"2128","Juwan Johnson","NO","TE","1","2021","1","2","CAR","1","4.5","1","23","20.7","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2129","Damiere Byrd","CHI","WR","1","2021","1","17","NYG","2","5.6","1","23","13.3","23.00","11.50","23.0","50.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2130","Geoff Swaim","TEN","TE","1","2021","1","8","IND","5","14.7","4","23","8.7","5.75","4.60","23.0","80.0","1","33.3","1","1","0","12.3","12.3","12.3","8.3"
"2131","Adam Humphries","WAS","WR","1","2021","1","15","PHI","6","19.4","3","23","11.9","7.67","3.83","23.0","50.0","0","0.0","1","1","0","5.3","5.3","5.3","2.3"
"2132","Van Jefferson","LA","WR","1","2021","2","4","CIN","8","19.5","4","23","8.1","5.75","2.88","23.0","50.0","0","0.0","1","1","0","6.3","6.3","6.3","2.3"
"2133","Michael Pittman","IND","WR","1","2021","1","11","BUF","4","20.0","2","23","21.7","11.50","5.75","23.0","50.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2134","David Montgomery","CHI","RB","1","2021","1","15","MIN","6","15.4","5","23","8.1","4.60","3.83","23.0","83.3","0","0.0","0","1","0","12.3","12.3","12.3","7.3"
"2135","Myles Gaskin","MIA","RB","1","2021","1","9","HST","6","14.0","6","23","9.4","3.83","3.83","23.0","100.0","0","0.0","1","1","0","16.7","16.7","16.7","10.7"
"2136","Cameron Brate","TB","TE","1","2021","1","12","IND","4","11.8","3","23","10.2","7.67","5.75","23.0","75.0","0","0.0","0","2","0","5.3","5.3","5.3","2.3"
"2137","Van Jefferson","LA","WR","1","2021","1","15","SEA","2","6.9","2","23","9.4","11.50","11.50","23.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","3.3"
"2138","Cole Beasley","BUF","WR","1","2021","1","11","IND","5","12.5","4","23","10.1","5.75","4.60","23.0","80.0","0","0.0","0","1","0","6.3","6.3","6.3","2.3"
"2139","Austin Ekeler","LAC","RB","1","2021","1","9","PHI","3","7.9","3","23","6.5","7.67","7.67","23.0","100.0","0","0.0","0","0","0","11.2","11.2","11.2","8.2"
"2140","Deonte Harris","NO","WR","1","2021","1","17","CAR","2","7.1","2","23","10.4","11.50","11.50","23.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2141","CeeDee Lamb","DAL","WR","1","2021","1","9","DEN","9","23.1","2","23","9.9","11.50","2.56","23.0","22.2","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2142","Devontae Booker","NYG","RB","1","2021","1","9","LV","3","15.0","3","23","20.9","7.67","7.67","23.0","100.0","0","0.0","0","0","0","15.2","15.2","15.2","12.2"
"2143","Quez Watkins","PHI","WR","1","2021","1","12","NYG","5","16.1","2","23","17.8","11.50","4.60","23.0","40.0","0","0.0","0","1","0","4.6","4.6","4.6","2.6"
"2144","Jalen Guyton","LAC","WR","1","2021","1","12","DEN","3","6.8","2","23","7.6","11.50","7.67","23.0","66.7","0","0.0","0","1","0","4.3","4.3","4.3","2.3"
"2145","Durham Smythe","MIA","TE","1","2021","1","5","TB","3","7.7","2","23","8.4","11.50","7.67","23.0","66.7","0","0.0","1","1","0","4.3","4.3","4.3","2.3"
"2146","Nelson Agholor","NE","WR","1","2021","1","18","MIA","3","10.0","1","23","8.8","23.00","7.67","23.0","33.3","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2147","Zach Pascal","IND","WR","1","2021","1","15","NE","2","16.7","1","23","40.4","23.00","11.50","23.0","50.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2148","Quez Watkins","PHI","WR","1","2021","1","1","ATL","3","8.6","3","23","8.7","7.67","7.67","23.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2149","Mike Davis","ATL","RB","1","2021","1","1","PHI","6","17.1","3","23","14.0","7.67","3.83","23.0","50.0","0","0.0","2","2","0","10.2","10.2","10.2","7.2"
"2150","Austin Ekeler","LAC","RB","1","2021","1","15","KC","4","10.3","4","23","9.7","5.75","5.75","23.0","100.0","0","0.0","0","1","0","18.2","18.2","18.2","14.2"
"2151","Rob Gronkowski","TB","TE","1","2021","1","16","CAR","2","6.5","1","23","9.9","23.00","11.50","23.0","50.0","0","0.0","1","1","0","3.3","3.3","3.3","2.3"
"2152","J.J. Arcega-Whiteside","PHI","WR","1","2021","1","11","NO","1","4.2","1","23","15.6","23.00","23.00","23.0","100.0","0","0.0","0","0","0","3.3","3.3","3.3","2.3"
"2153","Odell Beckham","CLV","WR","1","2021","1","7","DEN","6","18.2","2","23","11.6","11.50","3.83","23.0","33.3","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"2154","Nick Chubb","CLV","RB","1","2021","1","12","BLT","4","10.8","2","23","9.3","11.50","5.75","23.0","50.0","0","0.0","0","0","0","5.9","5.9","5.9","3.9"
"2155","John Bates","WAS","TE","1","2021","1","11","CAR","3","13.6","3","23","11.2","7.67","7.67","23.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2156","Antonio Gibson","WAS","RB","1","2021","1","13","LV","6","20.0","5","23","11.7","4.60","3.83","23.0","83.3","1","50.0","2","2","0","22.1","22.1","22.1","17.1"
"2157","Melvin Gordon","DEN","RB","1","2021","1","6","LV","3","6.1","3","23","6.9","7.67","7.67","23.0","100.0","0","0.0","0","0","0","10.3","10.3","10.3","7.3"
"2158","Travis Homer","SEA","RB","1","2021","1","10","GB","4","10.0","3","23","14.3","7.67","5.75","23.0","75.0","0","0.0","0","2","0","5.5","5.5","5.5","2.5"
"2159","Terry McLaurin","WAS","WR","1","2021","1","8","DEN","5","12.8","3","23","8.5","7.67","4.60","23.0","60.0","0","0.0","1","1","0","6.5","6.5","6.5","3.5"
"2160","Brevin Jordan","HST","TE","1","2021","1","12","NYJ","3","11.5","3","23","14.6","7.67","7.67","23.0","100.0","1","50.0","0","1","0","11.3","11.3","11.3","8.3"
"2161","Jermar Jefferson","DET","RB","1","2021","1","8","PHI","4","11.8","4","23","10.4","5.75","5.75","23.0","100.0","0","0.0","0","0","0","12.9","12.9","12.9","8.9"
"2162","Anthony Firkser","TEN","TE","1","2021","1","4","NYJ","5","10.2","3","23","7.7","7.67","4.60","23.0","60.0","0","0.0","1","1","0","5.3","5.3","5.3","2.3"
"2163","Eric Saubert","DEN","TE","1","2021","1","6","LV","4","8.2","3","23","6.9","7.67","5.75","23.0","75.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"2164","Tyree Jackson","PHI","TE","1","2021","1","18","DAL","4","11.8","3","22","11.7","7.33","5.50","22.0","75.0","1","50.0","1","1","0","11.2","11.2","11.2","8.2"
"2165","Ty Johnson","NYJ","RB","1","2021","1","5","ATL","3","9.4","2","22","11.5","11.00","7.33","22.0","66.7","0","0.0","0","0","0","11.4","11.4","11.4","9.4"
"2166","Rashod Bateman","BLT","WR","1","2021","1","18","PIT","2","6.3","2","22","15.6","11.00","11.00","22.0","100.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2167","MyCole Pruitt","TEN","TE","1","2021","1","8","IND","2","5.9","2","22","8.3","11.00","11.00","22.0","100.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2168","Mike Gesicki","MIA","TE","1","2021","1","16","NO","4","15.4","3","22","11.1","7.33","5.50","22.0","75.0","0","0.0","0","1","0","5.2","5.2","5.2","2.2"
"2169","Pat Freiermuth","PIT","TE","1","2021","1","17","CLV","6","13.0","5","22","17.9","4.40","3.67","22.0","83.3","0","0.0","0","1","0","7.2","7.2","7.2","2.2"
"2170","Josh Palmer","LAC","WR","1","2021","1","10","MIN","4","11.8","3","22","11.3","7.33","5.50","22.0","75.0","0","0.0","1","1","0","5.2","5.2","5.2","2.2"
"2171","Tony Pollard","DAL","RB","1","2021","1","6","NE","3","5.9","3","22","4.9","7.33","7.33","22.0","100.0","0","0.0","0","0","0","9.3","9.3","9.3","6.3"
"2172","Gunner Olszewski","NE","WR","1","2021","1","7","NYJ","1","2.4","1","22","5.4","22.00","22.00","22.0","100.0","0","0.0","0","0","0","3.2","3.2","3.2","2.2"
"2173","Anthony Schwartz","CLV","WR","1","2021","1","7","DEN","3","9.1","2","22","11.1","11.00","7.33","22.0","66.7","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"2174","Pharaoh Brown","HST","TE","1","2021","1","5","NE","3","10.3","2","22","7.1","11.00","7.33","22.0","66.7","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2175","Nyheim Hines","IND","RB","1","2021","1","8","TEN","5","9.8","4","22","9.5","5.50","4.40","22.0","80.0","0","0.0","0","1","0","6.4","6.4","6.4","2.4"
"2176","Cole Beasley","BUF","WR","1","2021","1","17","ATL","5","19.2","2","22","18.3","11.00","4.40","22.0","40.0","0","0.0","1","1","0","6.2","6.2","6.2","4.2"
"2177","Tyler Davis","GB","TE","1","2021","1","15","BLT","1","3.2","1","22","8.2","22.00","22.00","22.0","100.0","0","0.0","0","0","0","3.2","3.2","3.2","2.2"
"2178","Corey Clement","DAL","RB","1","2021","1","18","PHI","4","14.3","4","22","7.2","5.50","5.50","22.0","100.0","1","20.0","1","3","0","18.0","18.0","18.0","14.0"
"2179","Emmanuel Sanders","BUF","WR","1","2021","1","13","NE","6","20.0","3","22","15.2","7.33","3.67","22.0","50.0","0","0.0","0","0","0","5.2","5.2","5.2","2.2"
"2180","DeAndre Carter","WAS","WR","1","2021","1","11","CAR","3","13.6","2","22","10.7","11.00","7.33","22.0","66.7","1","33.3","1","1","0","9.9","9.9","9.9","7.9"
"2181","Pat Freiermuth","PIT","TE","1","2021","1","3","CIN","5","8.6","3","22","6.9","7.33","4.40","22.0","60.0","1","100.0","1","2","0","11.2","11.2","11.2","8.2"
"2182","Equanimeous St. Brown","GB","WR","1","2021","1","18","DET","5","14.3","2","22","8.1","11.00","4.40","22.0","40.0","0","0.0","0","1","0","4.2","4.2","4.2","2.2"
"2183","Matt Breida","BUF","RB","1","2021","1","10","NYJ","3","10.7","3","22","6.0","7.33","7.33","22.0","100.0","1","50.0","0","2","0","19.0","19.0","19.0","16.0"
"2184","Tajae Sharpe","ATL","WR","1","2021","1","12","JAX","3","10.3","2","22","11.6","11.00","7.33","22.0","66.7","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2185","Dax Milne","WAS","WR","1","2021","1","10","TB","2","6.3","2","22","8.6","11.00","11.00","22.0","100.0","0","0.0","0","0","1","3.2","3.2","3.2","1.2"
"2186","DeVonta Smith","PHI","WR","1","2021","1","12","NYG","4","12.9","2","22","17.1","11.00","5.50","22.0","50.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2187","Devin Duvernay","BLT","WR","1","2021","1","3","DET","4","12.9","2","22","7.7","11.00","5.50","22.0","50.0","1","100.0","0","2","0","10.2","10.2","10.2","8.2"
"2188","Ryan Griffin","NYJ","TE","1","2021","1","1","CAR","5","13.5","3","22","8.5","7.33","4.40","22.0","60.0","0","0.0","0","0","0","5.2","5.2","5.2","2.2"
"2189","Parris Campbell","IND","WR","1","2021","1","4","MIA","3","9.4","2","22","9.6","11.00","7.33","22.0","66.7","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2190","Tommy Tremble","CAR","TE","1","2021","1","16","TB","2","4.4","2","22","8.8","11.00","11.00","22.0","100.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2191","Deebo Samuel","SF","WR","1","2021","1","14","CIN","1","2.4","1","22","7.4","22.00","22.00","22.0","100.0","0","0.0","0","0","0","12.9","12.9","12.9","11.9"
"2192","Chris Manhertz","JAX","TE","1","2021","1","1","HST","1","2.0","1","22","6.6","22.00","22.00","22.0","100.0","1","33.3","0","0","0","9.2","9.2","9.2","8.2"
"2193","Cole Kmet","CHI","TE","1","2021","1","5","LV","4","19.0","2","22","18.5","11.00","5.50","22.0","50.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2194","Olamide Zaccheaus","ATL","WR","1","2021","1","2","TB","3","6.3","2","22","7.3","11.00","7.33","22.0","66.7","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2195","Elijah Moore","NYJ","WR","1","2021","1","3","DEN","6","17.1","3","22","13.8","7.33","3.67","22.0","50.0","0","0.0","0","0","0","5.2","5.2","5.2","2.2"
"2196","David Johnson","HST","RB","1","2021","1","2","CLV","2","6.9","2","22","9.7","11.00","11.00","22.0","100.0","0","0.0","0","0","0","6.7","6.7","6.7","4.7"
"2197","Tyreek Hill","KC","WR","1","2021","1","13","DEN","5","17.2","2","22","12.0","11.00","4.40","22.0","40.0","0","0.0","0","1","0","4.2","4.2","4.2","2.2"
"2198","Darren Waller","LV","TE","1","2021","1","18","LAC","8","21.6","2","22","11.6","11.00","2.75","22.0","25.0","0","0.0","0","2","0","4.2","4.2","4.2","2.2"
"2199","Chester Rogers","TEN","WR","1","2021","1","2","SEA","4","10.0","2","22","6.3","11.00","5.50","22.0","50.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2200","Phillip Lindsay","HST","RB","1","2021","1","2","CLV","1","3.4","1","22","9.7","22.00","22.00","22.0","100.0","1","50.0","0","0","0","9.4","9.4","9.4","8.4"
"2201","Miles Sanders","PHI","RB","1","2021","1","13","NYJ","3","12.0","3","22","9.1","7.33","7.33","22.0","100.0","0","0.0","0","0","0","17.2","17.2","17.2","14.2"
"2202","Demetric Felton","CLV","RB","1","2021","1","9","CIN","1","4.8","1","22","10.1","22.00","22.00","22.0","100.0","0","0.0","0","0","0","3.2","3.2","3.2","2.2"
"2203","Craig Reynolds","DET","RB","1","2021","1","16","ATL","4","11.4","3","22","10.6","7.33","5.50","22.0","75.0","0","0.0","0","0","0","8.1","8.1","8.1","5.1"
"2204","Josh Palmer","LAC","WR","1","2021","1","9","PHI","2","5.3","2","22","6.2","11.00","11.00","22.0","100.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2205","Cody Hollister","TEN","WR","1","2021","1","12","NE","4","19.0","2","22","23.7","11.00","5.50","22.0","50.0","0","0.0","1","2","0","4.2","4.2","4.2","2.2"
"2206","Kylen Granson","IND","TE","1","2021","1","12","TB","2","4.5","2","22","7.2","11.00","11.00","22.0","100.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2207","Dax Milne","WAS","WR","1","2021","1","8","DEN","2","5.1","1","22","8.1","22.00","11.00","22.0","50.0","0","0.0","0","0","0","3.2","3.2","3.2","2.2"
"2208","Olamide Zaccheaus","ATL","WR","1","2021","1","10","DAL","6","22.2","2","22","16.8","11.00","3.67","22.0","33.3","0","0.0","0","1","0","4.2","4.2","4.2","2.2"
"2209","Byron Pringle","KC","WR","1","2021","1","15","LAC","4","8.5","3","22","5.4","7.33","5.50","22.0","75.0","0","0.0","0","2","0","5.2","5.2","5.2","2.2"
"2210","D'Ernest Johnson","CLV","RB","1","2021","1","7","DEN","2","6.1","2","22","11.1","11.00","11.00","22.0","100.0","0","0.0","0","0","0","24.8","24.8","24.8","22.8"
"2211","Randall Cobb","GB","WR","1","2021","1","7","WAS","4","11.4","3","22","8.0","7.33","5.50","22.0","75.0","0","0.0","1","1","0","5.2","5.2","5.2","2.2"
"2212","Kenny Golladay","NYG","WR","1","2021","1","16","PHI","7","15.9","3","22","18.6","7.33","3.14","22.0","42.9","0","0.0","0","2","0","5.2","5.2","5.2","2.2"
"2213","Samaje Perine","CIN","RB","1","2021","1","14","SF","5","14.7","4","22","6.3","5.50","4.40","22.0","80.0","0","0.0","0","1","0","7.3","7.3","7.3","3.3"
"2214","T.Y. Hilton","IND","WR","1","2021","1","13","HST","2","9.1","2","22","13.9","11.00","11.00","22.0","100.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2215","Zay Jones","LV","WR","1","2021","1","10","KC","3","8.6","1","22","8.4","22.00","7.33","22.0","33.3","0","0.0","0","0","0","3.2","3.2","3.2","2.2"
"2216","T.J. Hockenson","DET","TE","1","2021","1","5","MIN","3","8.6","2","22","10.8","11.00","7.33","22.0","66.7","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2217","Tre' McKitty","LAC","TE","1","2021","1","17","DEN","3","9.7","3","22","9.3","7.33","7.33","22.0","100.0","0","0.0","0","0","0","5.2","5.2","5.2","2.2"
"2218","Terry McLaurin","WAS","WR","1","2021","1","13","LV","5","16.7","3","22","11.2","7.33","4.40","22.0","60.0","0","0.0","0","0","0","5.2","5.2","5.2","2.2"
"2219","Mike Davis","ATL","RB","1","2021","1","8","CAR","5","18.5","5","22","15.1","4.40","4.40","22.0","100.0","0","0.0","0","0","0","11.6","11.6","11.6","6.6"
"2220","Bryan Edwards","LV","WR","1","2021","1","5","CHI","6","17.1","2","22","10.7","11.00","3.67","22.0","33.3","0","0.0","0","2","0","4.2","4.2","4.2","2.2"
"2221","Mack Hollins","MIA","WR","1","2021","1","9","HST","6","14.0","3","22","9.0","7.33","3.67","22.0","50.0","1","100.0","1","1","0","11.2","11.2","11.2","8.2"
"2222","Kenny Golladay","NYG","WR","1","2021","1","18","WAS","5","16.1","3","22","21.4","7.33","4.40","22.0","60.0","0","0.0","0","0","0","5.2","5.2","5.2","2.2"
"2223","Cameron Brate","TB","TE","1","2021","1","15","NO","4","8.3","2","22","10.3","11.00","5.50","22.0","50.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2224","Mike Gesicki","MIA","TE","1","2021","1","18","NE","3","13.6","2","22","20.2","11.00","7.33","22.0","66.7","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2225","Allen Robinson","CHI","WR","1","2021","1","18","MIN","4","8.3","2","22","6.8","11.00","5.50","22.0","50.0","0","0.0","0","0","0","6.2","6.2","6.2","4.2"
"2226","Tyler Johnson","TB","WR","1","2021","1","18","CAR","6","15.4","5","22","6.7","4.40","3.67","22.0","83.3","0","0.0","1","1","0","7.2","7.2","7.2","2.2"
"2227","Will Dissly","SEA","TE","1","2021","1","10","GB","2","5.0","2","22","13.7","11.00","11.00","22.0","100.0","0","0.0","0","0","0","4.2","4.2","4.2","2.2"
"2228","Jamaal Williams","DET","RB","1","2021","1","17","SEA","3","8.1","3","22","8.4","7.33","7.33","22.0","100.0","0","0.0","0","0","0","13.4","13.4","13.4","10.4"
"2229","Josh Palmer","LAC","WR","1","2021","1","2","DAL","2","4.9","2","21","6.2","10.50","10.50","21.0","100.0","0","0.0","0","0","0","4.1","4.1","4.1","2.1"
"2230","Zay Jones","LV","WR","1","2021","1","13","WAS","6","15.8","3","21","8.4","7.00","3.50","21.0","50.0","0","0.0","0","1","0","5.1","5.1","5.1","2.1"
"2231","Luke Farrell","JAX","TE","1","2021","1","6","MIA","1","2.4","1","21","6.6","21.00","21.00","21.0","100.0","0","0.0","0","0","0","3.1","3.1","3.1","2.1"
"2232","David Montgomery","CHI","RB","1","2021","1","3","CLV","4","20.0","2","21","30.9","10.50","5.25","21.0","50.0","0","0.0","0","1","0","7.5","7.5","7.5","5.5"
"2233","Juwan Johnson","NO","TE","1","2021","1","1","GB","3","14.3","3","21","13.9","7.00","7.00","21.0","100.0","2","40.0","2","2","0","17.1","17.1","17.1","14.1"
"2234","George Kittle","SF","TE","1","2021","1","16","TEN","3","8.6","2","21","6.5","10.50","7.00","21.0","66.7","0","0.0","1","1","0","4.1","4.1","4.1","2.1"
"2235","Justin Jefferson","MIN","WR","1","2021","1","8","DAL","4","11.1","2","21","11.4","10.50","5.25","21.0","50.0","0","0.0","0","0","0","4.1","4.1","4.1","2.1"
"2236","James O'Shaughnessy","JAX","TE","1","2021","1","14","TEN","6","15.0","4","21","9.5","5.25","3.50","21.0","66.7","0","0.0","0","0","0","6.1","6.1","6.1","2.1"
"2237","Randall Cobb","GB","WR","1","2021","1","10","SEA","4","10.8","3","21","7.2","7.00","5.25","21.0","75.0","0","0.0","1","1","0","5.1","5.1","5.1","2.1"
"2238","Dalton Schultz","DAL","TE","1","2021","1","18","PHI","3","10.7","3","21","6.9","7.00","7.00","21.0","100.0","2","40.0","2","2","0","17.1","17.1","17.1","14.1"
"2239","Tajae Sharpe","ATL","WR","1","2021","1","11","NE","4","12.5","2","21","13.3","10.50","5.25","21.0","50.0","0","0.0","0","1","0","4.1","4.1","4.1","2.1"
"2240","Marvin Jones","JAX","WR","1","2021","1","9","BUF","5","17.9","3","21","13.9","7.00","4.20","21.0","60.0","0","0.0","1","1","0","5.1","5.1","5.1","2.1"
"2241","Allen Robinson","CHI","WR","1","2021","1","8","SF","4","14.8","3","21","12.0","7.00","5.25","21.0","75.0","0","0.0","0","1","0","5.1","5.1","5.1","2.1"
"2242","DeAndre Hopkins","ARZ","WR","1","2021","1","3","JAX","5","14.7","3","21","6.6","7.00","4.20","21.0","60.0","0","0.0","0","0","0","5.1","5.1","5.1","2.1"
"2243","Collin Johnson","NYG","WR","1","2021","1","6","LA","5","9.8","2","21","8.7","10.50","4.20","21.0","40.0","0","0.0","1","1","0","4.1","4.1","4.1","2.1"
"2244","Evan Engram","NYG","TE","1","2021","1","3","ATL","5","14.3","2","21","7.9","10.50","4.20","21.0","40.0","0","0.0","0","0","1","3.1","3.1","3.1","1.1"
"2245","Pharoh Cooper","NYG","WR","1","2021","1","13","MIA","3","6.8","2","21","11.2","10.50","7.00","21.0","66.7","0","0.0","0","0","0","4.1","4.1","4.1","2.1"
"2246","Hayden Hurst","ATL","TE","1","2021","1","16","DET","2","8.3","2","21","9.8","10.50","10.50","21.0","100.0","1","100.0","0","1","0","10.1","10.1","10.1","8.1"
"2247","Brandon Bolden","NE","RB","1","2021","1","17","JAX","3","8.8","2","21","7.2","10.50","7.00","21.0","66.7","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"2248","K.J. Osborn","MIN","WR","1","2021","1","15","CHI","3","12.5","3","21","24.1","7.00","7.00","21.0","100.0","0","0.0","0","0","0","5.1","5.1","5.1","2.1"
"2249","Nelson Agholor","NE","WR","1","2021","1","2","NYJ","3","10.0","3","21","11.3","7.00","7.00","21.0","100.0","0","0.0","0","0","0","5.1","5.1","5.1","2.1"
"2250","Demetric Felton","CLV","RB","1","2021","1","7","DEN","3","9.1","3","21","10.6","7.00","7.00","21.0","100.0","0","0.0","0","0","0","6.4","6.4","6.4","3.4"
"2251","Demarcus Robinson","KC","WR","1","2021","1","13","DEN","2","6.9","2","21","11.4","10.50","10.50","21.0","100.0","0","0.0","0","0","0","4.1","4.1","4.1","2.1"
"2252","K.J. Osborn","MIN","WR","1","2021","1","18","CHI","3","13.6","1","21","8.4","21.00","7.00","21.0","33.3","1","33.3","0","0","0","9.1","9.1","9.1","8.1"
"2253","Ezekiel Elliott","DAL","RB","1","2021","1","3","PHI","3","11.5","3","21","8.8","7.00","7.00","21.0","100.0","0","0.0","1","2","0","26.6","26.6","26.6","23.6"
"2254","Albert Okwuegbunam","DEN","TE","1","2021","1","13","KC","4","10.0","3","21","8.2","7.00","5.25","21.0","75.0","0","0.0","0","1","0","5.1","5.1","5.1","2.1"
"2255","Jamycal Hasty","SF","RB","1","2021","1","2","PHI","5","16.7","4","21","11.1","5.25","4.20","21.0","80.0","0","0.0","1","1","0","9.9","9.9","9.9","5.9"
"2256","KhaDarel Hodge","DET","WR","1","2021","1","16","ATL","1","2.9","1","21","10.1","21.00","21.00","21.0","100.0","0","0.0","0","0","0","3.1","3.1","3.1","2.1"
"2257","Mark Ingram","NO","RB","1","2021","1","9","ATL","5","11.6","5","21","7.4","4.20","4.20","21.0","100.0","0","0.0","0","0","0","11.4","11.4","11.4","6.4"
"2258","Myles Gaskin","MIA","RB","1","2021","1","2","BUF","5","11.4","4","21","11.5","5.25","4.20","21.0","80.0","0","0.0","0","0","0","8.6","8.6","8.6","4.6"
"2259","Wayne Gallman","ATL","RB","1","2021","1","10","DAL","2","7.4","1","21","16.0","21.00","10.50","21.0","50.0","0","0.0","0","0","0","8.6","8.6","8.6","7.6"
"2260","Nelson Agholor","NE","WR","1","2021","1","10","CLV","3","11.5","2","21","7.4","10.50","7.00","21.0","66.7","0","0.0","0","0","0","4.1","4.1","4.1","2.1"
"2261","A.J. Dillon","GB","RB","1","2021","1","12","LA","5","11.1","5","21","6.8","4.20","4.20","21.0","100.0","1","50.0","1","1","0","20.0","20.0","20.0","15.0"
"2262","Jack Doyle","IND","TE","1","2021","1","1","SEA","4","10.5","3","21","8.4","7.00","5.25","21.0","75.0","0","0.0","0","0","0","5.1","5.1","5.1","2.1"
"2263","CeeDee Lamb","DAL","WR","1","2021","2","1","SF","4","9.1","1","21","7.8","21.00","5.25","21.0","25.0","0","0.0","0","1","0","3.6","3.6","3.6","2.6"
"2264","Ryan Griffin","NYJ","TE","1","2021","1","10","BUF","2","4.3","1","21","7.0","21.00","10.50","21.0","50.0","0","0.0","0","0","0","3.1","3.1","3.1","2.1"
"2265","Aaron Jones","GB","RB","1","2021","1","16","CLV","6","17.6","5","21","10.4","4.20","3.50","21.0","83.3","0","0.0","0","1","0","13.7","13.7","13.7","8.7"
